,four,one,three,two
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d10607661-Reviews-Le_Baryton-Paris_Ile_de_France.html,Le Baryton,Pianos-bars,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d6387617-Reviews-Le_Bar-Paris_Ile_de_France.html,Le Bar,Bars et clubs,2
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d5871270-Reviews-L_Attrape_Coeurs-Paris_Ile_de_France.html,L'Attrape Coeurs,Bars et clubs,5
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d7822973-Reviews-Le_Fabuleux_Cabinet_de_Curiosites-Paris_Ile_de_France.html,Le Fabuleux Cabinet de Curiosit√©s,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d10216208-Reviews-Club_Francais_du_Vin-Paris_Ile_de_France.html,Club Francais du Vin,"Oenotourisme , Bars √† vins",1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d2424449-Reviews-PubSurfing-Paris_Ile_de_France.html,PubSurfing,,22
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d7060577-Reviews-L_Etage-Paris_Ile_de_France.html,L'Etage,Bars et clubs,2
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d11893868-Reviews-Showcase-Paris_Ile_de_France.html,Showcase,Discoth√®ques,6
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d8146674-Reviews-Karaoke_La_Noche-Paris_Ile_de_France.html,Karaok√© La Noche,"Bars et clubs, Karaok√©s",3
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d8431581-Reviews-Okomptoir-Paris_Ile_de_France.html,Okomptoir,"Discoth√®ques, Bars et clubs",1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d12926420-Reviews-Cafe_Oscar-Paris_Ile_de_France.html,Caf√© Oscar,"Spectacles humoristiques, Caf√©s",6
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d267705-Reviews-Le_Cox-Paris_Ile_de_France.html,Le Cox,Clubs et bars gays,58
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d10779384-Reviews-LaPlage_de_Glazart-Paris_Ile_de_France.html,LaPlage de Glazart,"Discoth√®ques, Bars et clubs",3
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d6947691-Reviews-The_Be_Bop_Bar-Paris_Ile_de_France.html,The Be Bop Bar,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d6367444-Reviews-LOUNGE_BAR_37-Paris_Ile_de_France.html,LOUNGE BAR 37,Bars et clubs,2
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d547075-Reviews-La_Taverne_St_Germain-Paris_Ile_de_France.html,La Taverne Saint-Germain,Bars et clubs,7
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d2433883-Reviews-VIP_Room-Paris_Ile_de_France.html,VIP Room,Bars et clubs,129
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d11881652-Reviews-Paris_Prague_Jazz_Club-Paris_Ile_de_France.html,Paris-Prague Jazz Club,Clubs et bars de blues,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d13756523-Reviews-French_Flair-Paris_Ile_de_France.html,French Flair,Bars et clubs,2
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d239779-Reviews-Big_Ben_Bar-Paris_Ile_de_France.html,Le Big Ben Bar,Bars et clubs,19
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d13294902-Reviews-Meltdown-Paris_Ile_de_France.html,Meltdown,Bars et clubs,3
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d13003073-Reviews-UFO_Bar-Paris_Ile_de_France.html,UFO Bar,Bars et clubs,2
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d190200-Reviews-La_Java-Paris_Ile_de_France.html,La Java,Discoth√®ques,11
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d13377282-Reviews-Le_Bar_Kleber-Paris_Ile_de_France.html,Le Bar Kl√©ber,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d12720707-Reviews-Bar_a_Vins_Chez_Nicolas-Paris_Ile_de_France.html,"Bar √† Vins ""Chez Nicolas""",Bars √† vins,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d13074368-Reviews-Keur_Samba-Paris_Ile_de_France.html,Keur Samba,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d3504606-Reviews-Le_Bar-Paris_Ile_de_France.html,Le Bar,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d12287100-Reviews-S_Bar-Paris_Ile_de_France.html,S‚ÄôBar,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d9457288-Reviews-Bar_L_Etoile-Paris_Ile_de_France.html,Bar L'Etoile,"Bars et clubs, Clubs et bars de jazz",1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d245158-Reviews-Wax-Paris_Ile_de_France.html,Wax,Bars et clubs,2
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d190197-Reviews-Le_Bar_Hotel_Villa-Paris_Ile_de_France.html,Le Bar H√¥tel Villa,Clubs et bars de jazz,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d2178157-Reviews-Cafes_Marc-Paris_Ile_de_France.html,Cafes Marc,Caf√©s,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d10109483-Reviews-L_Omadis-Paris_Ile_de_France.html,L'Omadis,Bars et clubs,2
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d195133-Reviews-Le_Pulp-Paris_Ile_de_France.html,Le Pulp,"Clubs et bars gays, Bars et clubs",3
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d7131034-Reviews-Bar_des_Familles-Paris_Ile_de_France.html,Bar des Familles,Bars et clubs,14
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d7209440-Reviews-L_Encrier-Paris_Ile_de_France.html,L'Encrier,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d547081-Reviews-La_Pouchla-Paris_Ile_de_France.html,La Pouchla,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d6019733-Reviews-Egoiste-Paris_Ile_de_France.html,Egoiste,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d3571305-Reviews-Swan_Bar-Paris_Ile_de_France.html,Swan Bar,Clubs et bars de jazz,11
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d244923-Reviews-Caveau_de_la_Republique-Paris_Ile_de_France.html,Caveau de la R√©publique,Spectacles humoristiques,13
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d195136-Reviews-Amnesia_Cafe-Paris_Ile_de_France.html,L'Amn√©sia,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d245085-Reviews-Le_Divan_du_Monde-Paris_Ile_de_France.html,Le Divan du Monde,"Discoth√®ques, Bars et clubs",69
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d7245621-Reviews-Cafe_Oz_Chatelet-Paris_Ile_de_France.html,Cafe Oz Chatelet,Bars et clubs,63
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d3454137-Reviews-Cafe_Zed-Paris_Ile_de_France.html,Caf√© Zed,Bars et clubs,4
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d3349657-Reviews-L_Improviste-Paris_Ile_de_France.html,l'Improviste,Clubs et bars de jazz,3
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d212431-Reviews-La_Champmesle-Paris_Ile_de_France.html,Le Champmesl√©,Clubs et bars gays,3
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d3827146-Reviews-La_Malle-Paris_Ile_de_France.html,La Malle,Bars et clubs,24
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d245074-Reviews-La_Scene-Paris_Ile_de_France.html,La Sc√®ne,Bars et clubs,3
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d12338337-Reviews-Pile_ou_Face-Paris_Ile_de_France.html,Pile ou Face,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d9835148-Reviews-Social_Club-Paris_Ile_de_France.html,Social Club,"Bars et clubs, Discoth√®ques",1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d6417406-Reviews-Shisha_Fresh-Paris_Ile_de_France.html,Shisha Fresh,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d1746906-Reviews-ChaCha_Club-Paris_Ile_de_France.html,ChaCha Club,Bars et clubs,33
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d2620377-Reviews-Tabac_du_Dome-Paris_Ile_de_France.html,Tabac du Dome,Bars √† cigares,5
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d10464831-Reviews-O_Brothers-Paris_Ile_de_France.html,O'Brothers,Bars et clubs,10
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d758317-Reviews-Au_passage-Paris_Ile_de_France.html,Au passage,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d1083866-Reviews-Night_Beach_Bar-Paris_Ile_de_France.html,Night Beach Bar,Bars et clubs,3
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d5502591-Reviews-Bab_Ilo-Paris_Ile_de_France.html,Bab-Ilo,Bars et clubs,14
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d244884-Reviews-Batofar-Paris_Ile_de_France.html,Batofar,,52
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d244995-Reviews-Discotheque_Le_Duplex-Paris_Ile_de_France.html,Discotheque Le Duplex,"Discoth√®ques, Bars et clubs",121
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d190199-Reviews-Castel_s-Paris_Ile_de_France.html,Chez Castel,Discoth√®ques,27
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d245156-Reviews-Utopia-Paris_Ile_de_France.html,Utopia,Clubs et bars de blues,18
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d239786-Reviews-Les_Coulisses-Paris_Ile_de_France.html,Les Coulisses,Bars et clubs,3
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d12955002-Reviews-The_Green_Linnet-Paris_Ile_de_France.html,The Green Linnet,Bars et clubs,13
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d12103377-Reviews-Le_10_BAR_Odeon-Paris_Ile_de_France.html,Le 10 BAR Od√©on,Bars et clubs,36
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d195134-Reviews-Banana_Cafe-Paris_Ile_de_France.html,Banana Caf√©,Bars et clubs,106
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d245060-Reviews-L_Attirail-Paris_Ile_de_France.html,L'Attirail,Bars et clubs,4
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d8631283-Reviews-Les_Dessous_du_Pantheon-Paris_Ile_de_France.html,Les Dessous du Panth√©on,"Clubs et bars de jazz, Pianos-bars",3
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d5990543-Reviews-L_Ebeniste_du_Vin-Paris_Ile_de_France.html,L'Eb√©niste du Vin ,Bars et clubs,3
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d7622788-Reviews-Cabaret_Oriental_Les_Nuits_Blanches-Paris_Ile_de_France.html,Cabaret Oriental - Les Nuits Blanches,"Caf√©s, Discoth√®ques",2
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d4005255-Reviews-Corcoran_s-Paris_Ile_de_France.html,Corcoran's,Bars et clubs,24
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d2215961-Reviews-The_Defender-Paris_Ile_de_France.html,The Defender,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d12832722-Reviews-Communion-Paris_Ile_de_France.html,Communion,Bars et clubs,2
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d606879-Reviews-Chez_Richard-Paris_Ile_de_France.html,Chez Richard,Bars et clubs,2
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d8384356-Reviews-Prune_de_Nuit-Paris_Ile_de_France.html,Prune de Nuit,Bars et clubs,4
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d7679379-Reviews-Les_Flingueurs-Paris_Ile_de_France.html,Les Flingueurs,"Bars √† vins, Bars et clubs",15
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d4610906-Reviews-Zbar-Paris_Ile_de_France.html,Zbar,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d9714977-Reviews-Moki_Bar-Paris_Ile_de_France.html,Moki Bar,Bars et clubs,4
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d5541371-Reviews-Smile_Drink_and_Music-Paris_Ile_de_France.html,Smile Drink and Music,Bars et clubs,8
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d7197486-Reviews-L_alimentation_Generale-Paris_Ile_de_France.html,L'alimentation Generale,Bars et clubs,31
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d607663-Reviews-Le_Depot-Paris_Ile_de_France.html,Le Depot,Clubs et bars gays,70
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d547026-Reviews-Le_Baragouin-Paris_Ile_de_France.html,Le Baragouin,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d2715290-Reviews-Le_QG-Paris_Ile_de_France.html,Le QG,Bars et clubs,32
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d8795343-Reviews-Fat_Cat_Bar-Paris_Ile_de_France.html,Fat Cat Bar,Clubs et bars de blues,3
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d245059-Reviews-L_Atlantis-Paris_Ile_de_France.html,L'Atlantis,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d5948294-Reviews-Le_CUD_bar-Paris_Ile_de_France.html,le CUD bar,Bars et clubs,29
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d8733819-Reviews-MayFair_Bar-Paris_Ile_de_France.html,MayFair Bar,Bars et clubs,6
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d6485427-Reviews-El_Rancho_Dominicano-Paris_Ile_de_France.html,El Rancho Dominicano,Bars et clubs,76
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d210379-Reviews-Slow_Club-Paris_Ile_de_France.html,Slow Club,Clubs et bars de jazz,2
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d245125-Reviews-Peniche_Blues_Cafe-Paris_Ile_de_France.html,P√©niche Blues Caf√©,Clubs et bars de jazz,4
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d10508731-Reviews-La_Pena_Saint_Germain-Paris_Ile_de_France.html,La Pe√±a Saint-Germain,"Bars et clubs, Discoth√®ques",9
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d12685796-Reviews-El_Sartorio-Paris_Ile_de_France.html,El Sartorio,Discoth√®ques,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d10234486-Reviews-Le_Cristal-Paris_Ile_de_France.html,Le Cristal,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d14184435-Reviews-Raspoutine-Paris_Ile_de_France.html,Raspoutine,Discoth√®ques,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d267242-Reviews-Le_Rex_Club-Paris_Ile_de_France.html,Le Rex Club,Bars et clubs,81
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d4976153-Reviews-Treplay-Paris_Ile_de_France.html,Treplay,Bars et clubs,42
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d4105195-Reviews-Club_79-Paris_Ile_de_France.html,Club 79,Bars et clubs,23
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d3247158-Reviews-Mix_Club-Paris_Ile_de_France.html,Mix Club,Bars et clubs,30
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d4062942-Reviews-Le_Cap_Rouge-Paris_Ile_de_France.html,Le Cap Rouge,Bars et clubs,2
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d583591-Reviews-Le_Baron_Paris-Paris_Ile_de_France.html,Le Baron Paris,"Bars et clubs, Discoth√®ques",35
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d245087-Reviews-Gibus_Club-Paris_Ile_de_France.html,Gibus Club,Bars et clubs,16
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d8008282-Reviews-La_Pachanga-Paris_Ile_de_France.html,La Pachanga,Bars et clubs,15
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d2011692-Reviews-Le_Zouave-Paris_Ile_de_France.html,Le Zouave,Bars et clubs,1
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d8648879-Reviews-Frequence_Cafe-Paris_Ile_de_France.html,Frequence Cafe,,26
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d8769323-Reviews-Cafe_Oz_Blanche-Paris_Ile_de_France.html,Caf√© Oz Blanche,Bars et clubs,7
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d10485477-Reviews-La_Boumette-Paris_Ile_de_France.html,La Boumette,Discoth√®ques,11
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d4081504-Reviews-Tango_Boite_a_Frissons-Paris_Ile_de_France.html,Tango Boite a Frissons,Bars et clubs,32
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d6973423-Reviews-Le_Memphis-Paris_Ile_de_France.html,Le Memphis,Bars et clubs,68
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d7834889-Reviews-Le_Bouillon_Belge-Paris_Ile_de_France.html,Le Bouillon Belge,Bars et clubs,24
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d195131-Reviews-The_Club_by_Les_Bains-Paris_Ile_de_France.html,The Club by Les Bains,Bars et clubs,14
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d211685-Reviews-Le_Depanneur-Paris_Ile_de_France.html,Le D√©panneur,Discoth√®ques,152
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d8493095-Reviews-Le_Club_du_Faust-Paris_Ile_de_France.html,Le Club du Faust,"Bars et clubs, Discoth√®ques",51
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d7700002-Reviews-Le_Globo-Paris_Ile_de_France.html,Le Globo,"Discoth√®ques, Bars et clubs",48
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d10441555-Reviews-Le_Theatro_Club_Paris-Paris_Ile_de_France.html,Le Theatro Club Paris,"Bars et clubs, Discoth√®ques",0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d8045543-Reviews-Zig_Zag_Club-Paris_Ile_de_France.html,Zig Zag Club,Discoth√®ques,28
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d7115940-Reviews-Le_Players-Paris_Ile_de_France.html,Le Players,Bars et clubs,6
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d10679170-Reviews-FreeDj-Paris_Ile_de_France.html,FreeDj,"Bars et clubs, Clubs et bars gays",25
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d4587735-Reviews-Les_Quatre_Vents-Paris_Ile_de_France.html,Les Quatre Vents,Bars et clubs,4
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d8602102-Reviews-Panic_Room-Paris_Ile_de_France.html,Panic Room,Bars et clubs,6
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d245000-Reviews-Folies_Pigalle-Paris_Ile_de_France.html,Folies Pigalle,Bars et clubs,23
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d195132-Reviews-Queen_Nightclub-Paris_Ile_de_France.html,Queen Nightclub,Bars et clubs,138
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d9718803-Reviews-Hide_Pub_Club-Paris_Ile_de_France.html,Hide Pub / Club,Bars et clubs,8
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d239783-Reviews-Les_Etages-Paris_Ile_de_France.html,Les √âtages,Bars et clubs,18
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d12318313-Reviews-L_Enchanteur_bar_Karaoke-Paris_Ile_de_France.html,L'Enchanteur bar Karaok√©,"Clubs et bars gays, Karaok√©s",11
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d3852941-Reviews-Le_Carmen-Paris_Ile_de_France.html,Le Carmen,Bars et clubs,54
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d14183417-Reviews-Jazz_Cafe-Paris_Ile_de_France.html,Jazz Caf√©,Clubs et bars de jazz,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d14058620-Reviews-Mia_Cafe_Paris-Paris_Ile_de_France.html,Mia Cafe Paris,Bars et clubs,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d14017131-Reviews-Combat-Paris_Ile_de_France.html,Combat,Bars et clubs,4
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d13799703-Reviews-Le_Bilboquet-Paris_Ile_de_France.html,Le Bilboquet,Clubs et bars de jazz,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d13359358-Reviews-Le_Mellotron-Paris_Ile_de_France.html,Le Mellotron,Bars et clubs,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d13190610-Reviews-Chez_Moune-Paris_Ile_de_France.html,Chez Moune,"Clubs et bars gays, Bars et clubs",0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d13165776-Reviews-Chair_de_Poule-Paris_Ile_de_France.html,Chair de Poule,Bars et clubs,5
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d12949914-Reviews-Le_Tennessee-Paris_Ile_de_France.html,Le Tennessee,Bars et clubs,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d12800811-Reviews-Club_8_9_Billard_Voltaire-Paris_Ile_de_France.html,Club 8&9 - Billard Voltaire,Bars et clubs,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d12621310-Reviews-Le_Magnum_Club-Paris_Ile_de_France.html,Le Magnum Club,Bars et clubs,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d12479103-Reviews-La_Coloc-Paris_Ile_de_France.html,La Coloc,Bars et clubs,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d12384722-Reviews-Le_Fumoir_du_Cubana-Paris_Ile_de_France.html,Le Fumoir du Cubana,"Bars et clubs, Bars √† cigares",0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d11910137-Reviews-QG_YouShould-Paris_Ile_de_France.html,QG YouShould,Bars et clubs,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d11657911-Reviews-Late_Night_Laughs-Paris_Ile_de_France.html,Late Night Laughs,"Th√©√¢tres, Spectacles humoristiques",0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d11622640-Reviews-The_Comedy_Square-Paris_Ile_de_France.html,The Comedy Square,Spectacles humoristiques,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d9807882-Reviews-Funky_Maps_Paris_Pub_Crawls-Paris_Ile_de_France.html,Funky Maps Paris Pub Crawls,,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d9100883-Reviews-Cheers_Pub-Paris_Ile_de_France.html,Cheers Pub,Bars et clubs,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d8036067-Reviews-Monseigneur_Paris_Club-Paris_Ile_de_France.html,Monseigneur Paris Club,Bars et clubs,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d6485245-Reviews-Bazaar_Pub-Paris_Ile_de_France.html,Bazaar Pub,Bars et clubs,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d5002149-Reviews-La_talentueuse-Paris_Ile_de_France.html,La talentueuse,Bars et clubs,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d4720450-Reviews-Cub_Superbar-Paris_Ile_de_France.html,Cub Superbar,Bars et clubs,0
Vie nocturne ‡ Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d3950256-Reviews-Le_Noire_Platine-Paris_Ile_de_France.html,Le Noire Platine,Discoth√®ques,0
